Promedio ponderado del semestre,Asistencia (%),Desarrollo de Tareas (%),tasa_aprobacion,tasa_evaluacion,carga_aprobada,backlog_eval,backlog_aprob,Deuda,deuda_neta,conflicto_trabajo_estudio,trabajo_ordinal,Edad,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",Condición Final,target_deserto,Formas de Pago_Contado,Formas de Pago_Otros,Matrícula al día_Sí,Becario_Sí,Situación laboral_No Trabaja,Situación laboral_Tiempo completo,Facultad_Ciencias Humanas y Educación,Facultad_Ciencias de la Salud,Facultad_Ingeniería y Arquitectura,Facultad_Teología,Orden de solicitud_Segunda Opción,Orden de solicitud_Tercera Opción,Modo de solicitud_Ingreso directo,Modo de solicitud_Ingreso por convenio o beca especial,Modo de solicitud_Ingreso por reingreso,Modo de solicitud_Ingreso por traslado externo,Modo de solicitud_Ingreso por traslado interno,Procedencia_Lima,Procedencia_Provincia,Vivienda_Familiares,Vivienda_Residencia,Necesidades educativas especiales_Sí,Trasladado(a)_Sí,Género_M,Crianza Adventista_Sí,Estado civil_Soltero,Titulación de la madre_Primaria,Titulación de la madre_Secundaria,Titulación de la madre_Sin estudios,Titulación de la madre_Técnica,Titulación del padre_Primaria,Titulación del padre_Secundaria,Titulación del padre_Sin estudios,Titulación del padre_Técnica,Ocupación de la madre_Ama de casa / labores del hogar,Ocupación de la madre_Comerciantes / vendedores,Ocupación de la madre_Desempleado / sin ocupación,Ocupación de la madre_Empleados administrativos / de oficina,Ocupación de la madre_Militares / policías / fuerzas del orden,Ocupación de la madre_Obreros / trabajadores manuales,Ocupación de la madre_Otros / no especificado,Ocupación de la madre_Profesionales y técnicos,Ocupación de la madre_Servicios personales y domésticos,Ocupación del padre_Ama de casa / labores del hogar,Ocupación del padre_Comerciantes / vendedores,Ocupación del padre_Desempleado / sin ocupación,Ocupación del padre_Empleados administrativos / de oficina,Ocupación del padre_Militares / policías / fuerzas del orden,Ocupación del padre_Obreros / trabajadores manuales,Ocupación del padre_Otros / no especificado,Ocupación del padre_Profesionales y técnicos,Ocupación del padre_Servicios personales y domésticos,Edad_scaled,Promedio ponderado del semestre_scaled,Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Deuda_scaled,deuda_neta_scaled,tasa_aprobacion_scaled,tasa_evaluacion_scaled,carga_aprobada_scaled,backlog_eval_scaled,backlog_aprob_scaled,trabajo_ordinal_scaled,conflicto_trabajo_estudio_scaled
8.92,89.2,88.3,0.5,0.8,0.4,1,2,1443.93,798.9300000000001,0,0,26,4,3,4,3,2,3,3,3,1,4,4,4,1,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8,-0.9388753056234719,0.391304347826087,0.6605504587155964,0.7611997792839222,0.5214638352757822,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,0.0,0.0
13.54,89.0,68.9,0.6666666666666666,1.0,0.6666666666666666,0,2,809.59,707.21,0,0,24,2,1,3,2,1,3,4,1,5,1,5,1,1,Graduado,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4,0.19070904645476758,0.3739130434782606,-0.7633027522935774,0.10077979406773492,0.4318416661984596,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
10.73,91.7,88.0,0.5,0.8,0.4,1,2,65.12,-278.56,2,2,22,5,1,1,5,4,5,1,1,1,1,1,5,4,Graduado,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.49633251833740816,0.6086956521739131,0.6385321100917434,-0.6742980291720023,-0.5313816832493411,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,2.0,0.5
12.46,85.5,80.2,0.6666666666666666,1.0,0.6666666666666666,0,2,1945.48,1484.12,0,0,22,2,2,1,5,3,4,1,1,2,3,1,3,2,Graduado,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,-0.07334963325183348,0.0695652173913041,0.06605504587156005,1.2833702928652488,1.190982086803155,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
15.34,85.3,68.1,0.8,1.0,0.8,0,1,135.89,-700.52,0,0,26,3,5,5,1,3,1,2,1,1,5,1,4,5,Graduado,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8,0.6308068459657702,0.052173913043477765,-0.8220183486238534,-0.6006184214635975,-0.943690563143225,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,0.0,0.0
11.11,79.6,78.5,0.5,1.0,0.5,0,3,895.79,616.92,4,1,26,3,4,4,1,1,3,2,2,4,3,1,2,2,Desertó,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8,-0.40342298288508566,-0.44347826086956593,-0.05871559633027502,0.1905237842396227,0.3436167899883477,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.5,1.0,1.0
12.7,89.3,70.8,0.6666666666666666,1.0,0.6666666666666666,0,2,663.67,-1107.21,0,0,23,5,1,4,4,5,3,3,5,5,1,3,5,1,Desertó,1,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.2,-0.01466992665036687,0.3999999999999995,-0.6238532110091743,-0.05113949880792496,-1.341078700322208,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
16.11,100.0,77.7,0.8571428571428571,1.0,0.8571428571428571,0,1,533.48,-586.06,0,0,22,5,1,1,5,3,1,4,1,1,3,1,2,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.8190709046454767,1.3304347826086953,-0.11743119266055004,-0.1866820751475778,-0.8318485060936137,0.7619047619047619,0.0,1.3333333333333333,0.0,-0.5,0.0,0.0
14.91,89.0,90.1,0.75,1.0,0.75,0,1,675.04,438.16999999999996,0,0,22,5,3,3,4,2,3,1,2,2,1,1,4,1,Graduado,0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.525672371638142,0.3739130434782606,0.7926605504587154,-0.03930203745926643,0.16895518158700218,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
9.9,68.1,78.7,0.6,0.8333333333333334,0.5,1,2,465.88,-319.28,0,0,24,5,1,2,3,1,5,4,4,2,4,3,2,3,Graduado,0,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4,-0.6992665036674816,-1.443478260869566,-0.04403669724770601,-0.2570613528229794,-0.571170330489077,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,0.0,0.0
16.06,83.9,72.4,0.8,1.0,0.8,0,1,1257.63,681.6500000000001,2,2,23,5,1,2,5,2,2,1,5,1,1,1,4,1,Graduado,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.2,0.8068459657701709,-0.0695652173913041,-0.5064220183486232,0.5672403202465358,0.4068662776069162,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,2.0,0.5
14.14,74.6,68.2,0.8,0.8333333333333334,0.6666666666666666,1,1,741.05,194.37,5,1,23,4,5,1,4,5,5,1,1,1,1,5,2,3,Desertó,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2,0.33740831295843543,-0.8782608695652181,-0.8146788990825684,0.029421869631758118,-0.06926859535424555,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,1.0,1.25
9.66,80.1,84.7,0.3333333333333333,0.75,0.25,1,2,739.52,494.25,0,0,18,2,3,5,3,1,3,2,2,2,5,4,1,1,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.8,-0.7579462102689486,-0.40000000000000074,0.3963302752293582,0.027828965861885893,0.2237525130507642,-1.3333333333333333,-1.5000000000000004,-1.4999999999999998,1.0,0.0,0.0,0.0
12.08,76.8,68.4,0.5,1.0,0.5,0,2,661.71,-37.34999999999991,4,1,16,5,4,3,2,4,5,2,5,1,2,1,1,3,Desertó,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.2,-0.1662591687041564,-0.6869565217391309,-0.7999999999999994,-0.053180081415081494,-0.29568866751513934,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,1.0,1.0
9.39,72.6,88.1,0.4,0.8333333333333334,0.3333333333333333,1,3,517.63,443.4,0,0,23,2,1,5,4,5,1,1,1,2,5,3,5,1,Desertó,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2,-0.8239608801955989,-1.052173913043479,0.6458715596330273,-0.20318372531259432,0.17406556039505275,-1.0666666666666664,-1.0,-1.111111111111111,1.0,0.5,0.0,0.0
12.55,98.5,71.8,0.5,1.0,0.5,0,2,808.36,159.81000000000006,4,2,22,2,2,5,4,3,1,5,4,1,4,5,2,2,Desertó,1,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0,-0.0513447432762834,1.1999999999999997,-0.5504587155963303,0.09949922437038662,-0.10303813485830424,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,2.0,1.0
16.01,95.6,88.7,0.7142857142857143,1.0,0.7142857142857143,0,2,232.01,-16.360000000000014,0,0,25,5,5,4,4,1,3,3,2,4,4,5,4,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.6,0.794621026894866,0.947826086956521,0.6899082568807343,-0.5005465846269169,-0.27517875333139546,0.1904761904761907,0.0,0.6666666666666669,0.0,0.0,0.0,0.0
14.99,89.0,78.4,0.8,0.8333333333333334,0.6666666666666666,1,1,1803.6,1457.8799999999999,10,2,21,1,5,3,5,2,3,3,2,1,1,5,2,1,Graduado,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2,0.5452322738386309,0.3739130434782606,-0.06605504587155901,1.1356570988329115,1.1653422512537772,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,2.0,2.5
16.23,76.8,76.6,0.75,0.8,0.6,1,1,1447.75,1140.6399999999999,2,1,23,3,2,3,5,2,5,1,3,5,3,1,2,1,Graduado,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2,0.8484107579462105,-0.6869565217391309,-0.1981651376146791,0.7651768331407274,0.8553582028664046,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,1.0,0.5
13.37,68.4,93.7,0.7142857142857143,0.875,0.625,1,2,135.16,-1858.05,0,0,25,5,1,1,5,2,5,1,5,3,5,2,1,2,Graduado,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6,0.14914425427872846,-1.417391304347826,1.0568807339449546,-0.6013784343734058,-2.0747453971169842,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,0.0,0.0
15.25,84.1,69.0,0.8333333333333334,1.0,0.8333333333333334,0,1,704.12,357.46,10,2,23,3,5,3,3,3,3,5,3,5,1,1,1,2,Desertó,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2,0.6088019559902201,-0.052173913043479,-0.7559633027522934,-0.009026454695942737,0.09009119045932333,0.666666666666667,0.0,1.2222222222222225,0.0,-0.5,2.0,2.5
7.02,93.7,73.3,0.3333333333333333,0.8571428571428571,0.2857142857142857,1,4,569.71,-329.9699999999999,1,1,24,2,1,4,1,1,3,1,5,1,1,1,4,2,Desertó,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4,-1.4034229828850857,0.782608695652174,-0.44036697247706424,-0.1489625303224328,-0.5816158275173868,-1.3333333333333333,-0.8571428571428577,-1.3333333333333333,1.0,1.0,1.0,0.25
17.96,90.7,83.8,0.875,1.0,0.875,0,1,1492.48,234.53999999999996,0,0,19,1,4,2,5,4,2,1,3,5,1,1,1,4,Graduado,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6,1.2713936430317851,0.5217391304347826,0.3302752293577982,0.8117458433540515,-0.030017368448052303,0.8333333333333335,0.0,1.4166666666666667,0.0,-0.5,0.0,0.0
15.69,65.8,91.3,0.75,1.0,0.75,0,2,211.75,83.88,1,1,19,5,1,1,3,1,4,5,1,4,2,4,1,3,Graduado,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.6,0.7163814180929094,-1.6434782608695657,0.8807339449541285,-0.5216395456580358,-0.17723145472355836,0.3333333333333335,0.0,0.8333333333333334,0.0,0.0,1.0,0.25
15.62,71.9,63.9,0.8333333333333334,1.0,0.8333333333333334,0,1,151.13,-313.39,0,0,17,3,1,1,3,4,2,2,3,5,1,2,3,4,Desertó,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,0.6992665036674816,-1.1130434782608694,-1.130275229357798,-0.5847518505793797,-0.5654150472807754,0.666666666666667,0.0,1.2222222222222225,0.0,-0.5,0.0,0.0
18.34,92.3,71.1,0.875,1.0,0.875,0,1,90.02,-700.87,2,1,24,1,2,1,5,2,1,5,4,3,5,1,4,5,Graduado,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.4,1.3643031784841075,0.6608695652173908,-0.6018348623853214,-0.6483743011525127,-0.9440325579009341,0.8333333333333335,0.0,1.4166666666666667,0.0,-0.5,1.0,0.5
6.31,84.4,89.5,0.25,1.0,0.25,0,3,267.12,-130.86,1,1,26,1,1,4,3,4,4,4,3,4,5,5,2,5,Graduado,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8,-1.5770171149144254,-0.026086956521738883,0.7486238532110094,-0.46399308700586145,-0.3870598954961734,-1.6666666666666665,0.0,-1.4999999999999998,0.0,0.5,1.0,0.25
9.9,77.1,96.1,0.5,0.8571428571428571,0.42857142857142855,1,3,1258.34,80.75,8,2,26,4,4,4,3,2,5,1,2,1,5,3,2,1,Graduado,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8,-0.6992665036674816,-0.660869565217392,1.2330275229357797,0.5679795108848423,-0.18028986498535535,-0.6666666666666665,-0.8571428571428577,-0.6666666666666666,1.0,0.5,2.0,2.0
14.42,90.3,78.6,0.8,1.0,0.8,0,1,1178.26,909.62,2,1,25,5,2,1,3,4,2,1,2,2,1,5,1,5,Graduado,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6,0.40586797066014674,0.48695652173912995,-0.05137614678899104,0.48460713579244363,0.6296221202209286,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,1.0,0.5
8.57,89.0,85.1,0.4,0.8333333333333334,0.3333333333333333,1,3,1289.12,878.79,0,0,18,1,5,5,3,1,3,5,5,5,5,4,1,2,Graduado,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.8,-1.0244498777506112,0.3739130434782606,0.4256880733944952,0.6000249867258018,0.5994972677061678,-1.0666666666666664,-1.0,-1.111111111111111,1.0,0.5,0.0,0.0
11.33,71.4,85.5,0.5,1.0,0.5,0,3,1121.99,955.04,0,0,16,5,5,5,2,1,5,1,5,2,4,5,1,1,Graduado,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-1.2,-0.3496332518337408,-1.1565217391304345,0.4550458715596332,0.4260236749226974,0.6740032684927558,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.5,0.0,0.0
15.71,89.5,72.4,0.8,0.8333333333333334,0.6666666666666666,1,1,526.21,321.09000000000003,8,2,16,5,4,2,4,5,3,3,2,3,4,2,1,2,Graduado,0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.2,0.721271393643032,0.41739130434782584,-0.5064220183486232,-0.1942509708384087,0.05455304949396989,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,2.0,2.0
12.98,88.3,85.6,0.6666666666666666,0.75,0.5,1,1,31.45,-497.65000000000003,5,1,24,5,5,5,4,4,3,4,5,5,2,1,5,4,Graduado,0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4,0.0537897310513449,0.3130434782608691,0.46238532110091723,-0.7093523232449427,-0.7454606302963386,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,1.0,1.25
14.97,76.2,74.3,0.8,1.0,0.8,0,1,351.43,-101.54000000000002,6,2,19,5,3,5,2,2,4,3,1,3,1,5,1,1,Desertó,1,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.6,0.5403422982885088,-0.7391304347826086,-0.3669724770642202,-0.3762168014908746,-0.3584105060789569,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,2.0,1.5
13.87,74.3,64.0,0.7142857142857143,1.0,0.7142857142857143,0,2,371.39,172.16,5,1,26,3,5,3,3,4,4,5,3,1,1,1,3,1,Desertó,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.8,0.2713936430317847,-0.904347826086957,-1.1229357798165136,-0.3554361745322797,-0.09097060555057497,0.1904761904761907,0.0,0.6666666666666669,0.0,0.0,1.0,1.25
13.4,85.0,92.1,0.75,1.0,0.75,0,1,2885.49,2520.24,0,0,22,5,1,1,5,5,2,4,3,1,5,3,4,5,Desertó,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.15647921760391212,0.026086956521738883,0.9394495412844035,2.2620274645761103,2.203403824967083,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
18.24,78.4,85.4,0.8571428571428571,1.0,0.8571428571428571,0,1,1155.25,969.29,0,0,27,4,3,2,1,1,1,5,5,5,2,3,1,5,Desertó,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,1.339853300733496,-0.5478260869565215,0.44770642201834926,0.460651112429855,0.6879273407709051,0.7619047619047619,0.0,1.3333333333333333,0.0,-0.5,0.0,0.0
11.44,74.8,70.5,0.6,1.0,0.6,0,2,620.71,386.81000000000006,0,0,21,2,1,3,4,3,3,1,1,5,5,2,1,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,-0.32273838630806856,-0.8608695652173918,-0.6458715596330273,-0.09586573799335762,0.11876989371291496,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,0.0,0.0
14.93,96.2,84.4,0.8,1.0,0.8,0,1,948.52,362.21000000000004,0,0,19,1,1,2,3,5,3,5,5,3,5,2,4,5,Graduado,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6,0.530562347188264,1.0,0.3743119266055052,0.24542170305358613,0.09473254788537312,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,0.0,0.0
9.6,91.5,87.7,0.5,0.8,0.4,1,2,1208.9,854.98,0,0,24,2,2,1,2,2,1,4,4,4,2,4,1,3,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4,-0.7726161369193154,0.5913043478260868,0.6165137614678903,0.516506855732892,0.5762318529031691,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,0.0,0.0
10.48,87.0,80.9,0.5,1.0,0.5,0,2,706.18,310.91999999999996,4,1,26,3,4,1,5,5,5,1,2,3,5,4,5,4,Graduado,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.8,-0.5574572127139363,0.19999999999999976,0.11743119266055109,-0.00688176073127819,0.04461565896282753,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,1.0,1.0
13.15,79.1,78.0,0.6,0.8333333333333334,0.5,1,2,347.72,-664.64,2,1,22,5,2,2,3,1,1,1,3,3,1,5,1,1,Graduado,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.09535452322738401,-0.4869565217391312,-0.09541284403669704,-0.380079332854421,-0.9086312148386642,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,1.0,0.5
13.7,89.9,80.0,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,426.53,-973.1400000000001,6,2,23,1,3,2,1,3,1,3,1,1,4,5,5,3,Graduado,0,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2,0.22982885085574561,0.4521739130434785,0.05137614678899104,-0.2980291720023737,-1.2100751655621051,0.0,-0.8571428571428577,0.0,1.0,0.0,2.0,1.5
10.56,89.2,82.0,0.5,0.8571428571428571,0.42857142857142855,1,3,1412.68,518.6800000000001,0,0,20,4,5,5,5,4,2,5,4,3,5,1,1,2,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.4,-0.5378973105134472,0.391304347826087,0.1981651376146791,0.7286649800626751,0.24762374713884747,-0.6666666666666665,-0.8571428571428577,-0.6666666666666666,1.0,0.5,0.0,0.0
